Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
4996,Mahindra XUV500 W8 2WD,4.91,127046.0,Diesel,Manual,2,2013.0,998.0,7.0
4997,Maruti Ertiga VXI,4.41,82158.0,Petrol,Manual,1,2015.0,1199.0,5.0
4998,Isuzu MU-X 2WD,17.11,64000.0,Diesel,Automatic,1,2018.0,998.0,5.0
4999,Maruti Celerio VXI CNG,4.32,74776.0,Cng,Manual,1,2020.0,1197.0,5.0
5000,Hyundai Grand i10 CRDi Magna,3.42,171065.0,Diesel,Manual,1,2016.0,1582.0,5.0
5001,Hyundai i10 Magna 1.1,2.09,46400.0,Petrol,Manual,1,2010.0,1198.0,5.0
5002,Maruti Celerio ZXI AT,3.63,38156.0,Petrol,Automatic,1,2015.0,1493.0,5.0
5003,Maruti Wagon R VXI BS IV,3.19,49915.0,Petrol,Manual,1,2015.0,1197.0,5.0
5004,Chevrolet Beat LT,2.73,10768.0,Petrol,Manual,1,2015.0,1798.0,5.0
5005,Maruti Wagon R LXI BS IV,2.61,69843.0,Petrol,Manual,2,2014.0,1197.0,5.0
5006,Maruti Baleno 1.2 Delta,5.08,59176.0,Petrol,Manual,1,2017.0,1462.0,5.0
5007,Hyundai Verna 1.6 SX,3.69,46962.0,Diesel,Manual,3,2011.0,1497.0,5.0
5008,Honda Amaze VX i-Vtech,3.26,125380.0,Petrol,Manual,1,2013.0,1197.0,7.0
5009,Mahindra TUV 300 T8,5.53,57616.0,Diesel,Manual,1,2016.0,814.0,5.0
5010,Maruti Swift Dzire AMT VXI,5.66,126686.0,Petrol,Automatic,1,2018.0,1197.0,5.0
5011,Toyota Corolla Altis VL AT,7.59,125981.0,Petrol,Automatic,1,2014.0,1197.0,5.0
5012,Hyundai i20 Sportz Petrol,2.52,26786.0,Petrol,Manual,1,2010.0,1197.0,5.0
5013,Maruti Ciaz Sigma,7.72,35135.0,Petrol,Manual,1,2020.0,998.0,5.0
5014,Honda City i VTEC CVT VX,6.48,99163.0,Petrol,Automatic,1,2015.0,1497.0,5.0
5015,Maruti Baleno 1.2 Delta,5.08,48832.0,Petrol,Manual,1,2017.0,1199.0,5.0
5016,Hyundai EON Era Plus,2.56,38678.0,Petrol,Manual,2,2016.0,1298.0,5.0
5017,Maruti Swift Dzire ZXI AT,7.91,5427.0,Petrol,Automatic,1,2022.0,1197.0,5.0
5018,Toyota Etios Liva G,2.35,67357.0,Petrol,Manual,1,2011.0,1198.0,5.0
5019,Hyundai i20 Magna,2.2,81951.0,Petrol,Manual,1,2010.0,998.0,5.0
5020,Maruti Wagon R LXI CNG,1.92,70048.0,Cng,Manual,3,2012.0,1197.0,5.0
5021,Mahindra Marazzo M4,7.46,117512.0,Diesel,Manual,1,2018.0,1794.0,5.0
5022,Chevrolet Beat PS,1.56,113652.0,Petrol,Manual,3,2013.0,1248.0,5.0
5023,Maruti Swift Dzire VXi,1.84,141719.0,Petrol,Manual,3,2010.0,1197.0,5.0
5024,Hyundai i10 Magna,2.46,71708.0,Petrol,Manual,2,2012.0,1198.0,5.0
5025,Nissan Micra XV,2.75,45000.0,Petrol,Manual,1,2010.0,998.0,5.0
5026,Maruti Wagon R VXI BS IV,2.88,60252.0,Petrol,Manual,1,2014.0,1995.0,5.0
5027,Hyundai Xcent 1.2 Kappa S Option,4.21,40687.0,Petrol,Manual,1,2015.0,1248.0,5.0
5028,Toyota Corolla Altis 1.8 VL AT,6.12,25075.0,Petrol,Automatic,2,2013.0,1373.0,5.0
5029,Maruti Vitara Brezza VDi Option,6.31,109863.0,Diesel,Manual,2,2017.0,998.0,5.0
5030,Hyundai Grand i10 1.2 Kappa Sportz BSIV,4.54,74334.0,Petrol,Manual,1,2018.0,796.0,5.0
5031,Volkswagen Polo Petrol Trendline 1.2L,2.75,52186.0,Petrol,Manual,1,2012.0,1248.0,5.0
5032,Maruti Alto K10 LXI,1.38,49977.0,Petrol,Manual,2,2010.0,1197.0,5.0
5033,BMW X3 xDrive20d,17.5,91000.0,Diesel,Automatic,2,2012.0,999.0,5.0
5034,Maruti Ciaz VDi Plus SHVS,5.44,124860.0,Diesel,Manual,1,2016.0,1461.0,5.0
5035,Maruti Ciaz 1.4 S,6.47,42681.0,Petrol,Manual,1,2017.0,1086.0,5.0
5036,Maruti Celerio X ZXI BSIV,4.46,22532.0,Petrol,Manual,1,2019.0,1086.0,5.0
5037,Toyota Etios GD SP,2.73,212367.0,Diesel,Manual,1,2012.0,1799.0,4.0
5038,Maruti Alto 800 LXI,2.67,73505.0,Petrol,Manual,1,2017.0,1197.0,5.0
5039,Maruti Swift VDI BSIV,4.19,146256.0,Diesel,Manual,1,2016.0,1497.0,5.0
5040,Hyundai i20 1.2 Magna Opt,2.93,33865.0,Petrol,Manual,1,2012.0,1248.0,5.0
5041,Skoda Slavia 1.0 TSI Ambition AT,12.95,6090.0,Petrol,Automatic,1,2022.0,1197.0,5.0
5042,Renault Duster 85PS Diesel RxL Optional,4.83,45691.0,Diesel,Manual,1,2014.0,1991.0,6.0
5043,Hyundai Santro Sportz,5.07,12471.0,Petrol,Manual,1,2021.0,1799.0,5.0
5044,Hyundai i10 Sportz 1.1L,3.29,56379.0,Petrol,Manual,2,2015.0,1199.0,5.0
5045,Honda Civic 1.8 S MT,2.47,98446.0,Petrol,Manual,3,2011.0,1364.0,5.0
5046,Maruti Swift AMT ZXI,5.86,55519.0,Petrol,Automatic,1,2018.0,1198.0,5.0
5047,Honda City GXi,1.74,112886.0,Petrol,Manual,1,2008.0,1956.0,5.0
5048,Maruti SX4 S Cross Zeta DDiS 200 SH,7.24,79989.0,Diesel,Manual,1,2018.0,1497.0,5.0
5049,Hyundai Grand i10 AT Asta,5.25,46000.0,Petrol,Automatic,1,2016.0,1197.0,5.0
5050,Chevrolet Cruze LTZ AT,4.5,84000.0,Diesel,Automatic,2,2012.0,1086.0,5.0
5051,Honda Civic 1.8 S MT,3.34,45423.0,Petrol,Manual,1,2011.0,1451.0,5.0
5052,Tata Nexon XM S,8.84,4531.0,Petrol,Manual,1,2022.0,1198.0,7.0
5053,Toyota Etios GD SP,3.84,165260.0,Diesel,Manual,1,2014.0,796.0,5.0
5054,Datsun GO T BSIV,2.87,34729.0,Petrol,Manual,1,2017.0,1086.0,5.0
5055,MG Hector Plus Sharp Diesel MT,15.3,58493.0,Diesel,Manual,1,2020.0,1248.0,5.0
5056,Mahindra XUV300 W8 Option Dual Tone Diesel,8.04,40536.0,Diesel,Manual,1,2021.0,1197.0,5.0
5057,Maruti Baleno Zeta,6.12,57936.0,Petrol,Manual,1,2020.0,2179.0,5.0
5058,Hyundai i10 Magna 1.1L,2.06,83061.0,Petrol,Manual,3,2012.0,1061.0,5.0
5059,MG Hector Sharp DCT,16.15,31752.0,Petrol,Automatic,1,2019.0,998.0,5.0
5060,Volkswagen Polo Petrol Trendline 1.2L,2.25,82770.0,Petrol,Manual,3,2011.0,1197.0,5.0
5061,Maruti Alto 800 LXI,1.88,71596.0,Petrol,Manual,3,2015.0,1197.0,5.0
5062,Hyundai Santro Sportz AMT,5.44,5273.0,Petrol,Automatic,1,2022.0,1086.0,5.0
5063,Maruti Swift Dzire LDI,3.35,72134.0,Diesel,Manual,1,2014.0,814.0,5.0
5064,Maruti Baleno 1.2 Zeta,5.71,33835.0,Petrol,Manual,1,2018.0,1248.0,5.0
5065,Mahindra XUV500 W6 2WD,8.77,42355.0,Diesel,Manual,1,2017.0,1120.0,5.0
5066,Maruti Wagon R LXI Minor,1.0,166155.0,Petrol,Manual,2,2008.0,1461.0,5.0
5067,Maruti Celerio ZXI MT BSIV,4.61,5246.0,Petrol,Manual,1,2019.0,799.0,5.0
5068,Maruti Swift Dzire ZXI 1.2,6.27,7376.0,Petrol,Manual,1,2018.0,1998.0,5.0
5069,Maruti Swift VXI,4.94,62195.0,Petrol,Manual,1,2018.0,3598.0,5.0
5070,Hyundai Santro Xing GL,1.0,84173.0,Petrol,Manual,3,2008.0,1582.0,5.0
5071,Hyundai EON Era Plus,2.69,56016.0,Petrol,Manual,1,2016.0,1197.0,5.0
5072,Tata Manza Aura (ABS) Quadrajet,1.43,103659.0,Diesel,Manual,1,2010.0,1197.0,5.0
5073,Hyundai Grand i10 CRDi Magna,3.85,73000.0,Diesel,Manual,2,2014.0,1248.0,5.0
5074,Renault Duster 85PS Diesel RxL,4.5,42900.0,Diesel,Manual,3,2014.0,1199.0,7.0
5075,Datsun RediGO T Option,2.5,84000.0,Petrol,Manual,1,2016.0,1197.0,5.0
5076,Chevrolet Cruze LTZ,4.9,56000.0,Diesel,Manual,2,2013.0,1047.0,5.0
5077,Volkswagen Touareg 3.6 V6 FSI,10.0,92000.0,Petrol,Automatic,2,2007.0,998.0,5.0
5078,Hyundai Creta 1.6 CRDi AT SX Plus,9.5,79000.0,Diesel,Automatic,1,2016.0,1197.0,5.0
5079,Maruti Baleno 1.2 Delta,5.08,59407.0,Petrol,Manual,1,2017.0,1498.0,5.0
5080,Maruti Swift Dzire 1.2 Vxi BSIV,2.49,57756.0,Petrol,Manual,1,2010.0,1461.0,5.0
5081,Fiat Linea Emotion Pack (Diesel),1.66,140148.0,Diesel,Manual,1,2010.0,1197.0,5.0
5082,Tata Altroz XM plus,6.84,3730.0,Petrol,Manual,1,2021.0,998.0,5.0
5083,Maruti Swift ZXI BSIV,3.64,98890.0,Petrol,Manual,2,2015.0,2143.0,5.0
5084,Tata Tigor 1.05 Revotorq XZ Option,4.08,134156.0,Diesel,Manual,1,2017.0,2143.0,7.0
5085,Maruti Alto K10 VXI,3.09,49446.0,Petrol,Manual,1,2017.0,796.0,5.0
5086,Maruti Swift Dzire 1.2 Lxi BSIV,1.91,146510.0,Petrol,Manual,3,2011.0,1396.0,5.0
5087,Honda Mobilio S i-DTEC,3.93,81355.0,Diesel,Manual,3,2014.0,998.0,5.0
5088,Renault Duster 110PS Diesel RxL,3.5,100298.0,Diesel,Manual,2,2013.0,1462.0,5.0
5089,Maruti Swift Dzire ZXI Plus,6.84,60892.0,Petrol,Manual,1,2018.0,2179.0,5.0
5090,Maruti Alto K10 VXI,2.69,48603.0,Petrol,Manual,1,2015.0,1197.0,5.0
5091,Mercedes-Benz GLC Progressive 220d,32.19,95472.0,Diesel,Automatic,1,2018.0,1197.0,5.0
5092,Mercedes-Benz E-Class E250 CDI Blue Efficiency,17.75,63000.0,Diesel,Automatic,2,2011.0,1197.0,5.0
5093,Maruti Alto 800 LXI,3.25,44000.0,Petrol,Manual,1,2016.0,1172.0,5.0
5094,Hyundai i20 1.4 CRDi Magna,3.9,60000.0,Diesel,Manual,2,2012.0,998.0,5.0
5095,Maruti Celerio LXI,2.59,18674.0,Petrol,Manual,1,2014.0,1498.0,5.0
5096,Maruti Ciaz Alpha,9.98,11689.0,Petrol,Manual,1,2021.0,1197.0,5.0
5097,Mahindra Scorpio S11 BSIV,10.61,55187.0,Diesel,Manual,1,2017.0,1197.0,5.0
5098,Maruti Baleno 1.2 Zeta,5.57,59089.0,Petrol,Manual,1,2017.0,1197.0,5.0
5099,Hyundai i10 Sportz 1.2,1.81,86517.0,Petrol,Manual,2,2010.0,1199.0,5.0
5100,Hyundai Grand i10 Sportz,3.85,19079.0,Petrol,Manual,1,2015.0,1197.0,5.0
5101,Fiat Grande Punto 1.2 Emotion,1.76,50502.0,Petrol,Manual,2,2010.0,1496.0,5.0
5102,Maruti Celerio ZXI MT BSIV,4.28,33173.0,Petrol,Manual,1,2018.0,995.0,5.0
5103,Honda Amaze S i-DTEC,4.34,88227.0,Diesel,Manual,1,2016.0,1497.0,7.0
5104,Hyundai i20 Magna Optional 1.2,3.14,73914.0,Petrol,Manual,2,2013.0,1197.0,7.0
5105,Hyundai i20 Sportz Plus BSIV,6.45,85906.0,Petrol,Manual,1,2019.0,793.0,5.0
5106,Hyundai i20 Sportz Petrol,2.4,82818.0,Petrol,Manual,2,2010.0,1197.0,5.0
5107,Honda Amaze V CVT Petrol BSIV,7.21,13102.0,Petrol,Automatic,1,2018.0,1197.0,5.0
5108,Maruti Swift VXI,6.17,18008.0,Petrol,Manual,1,2022.0,2179.0,5.0
5109,Ford Ecosport 1.5 Petrol Ambiente,7.42,12011.0,Petrol,Manual,1,2020.0,2179.0,5.0
5110,Chevrolet Spark 1.0 PS,1.0,89133.0,Petrol,Manual,1,2009.0,1497.0,5.0
5111,Honda City i VTEC CVT VX,6.98,57445.0,Petrol,Automatic,1,2015.0,1197.0,7.0
5112,Hyundai i20 Magna,2.76,127936.0,Petrol,Manual,1,2013.0,1197.0,5.0
5113,Maruti Celerio VDi,3.01,77262.0,Diesel,Manual,1,2015.0,1199.0,5.0
5114,Hyundai i20 1.2 Asta,5.92,52401.0,Petrol,Manual,1,2018.0,1197.0,5.0
5115,Maruti Swift VXI,5.48,44071.0,Petrol,Manual,1,2020.0,1197.0,5.0
5116,Mahindra XUV500 W8 2WD,5.96,153231.0,Diesel,Manual,1,2014.0,1462.0,5.0
5117,Mahindra XUV500 W6 2WD,6.22,132131.0,Diesel,Manual,1,2015.0,1999.0,7.0
5118,Honda City V MT,4.17,70132.0,Petrol,Manual,2,2012.0,1248.0,5.0
5119,Hyundai Grand i10 1.2 Kappa Sportz Option,4.89,15321.0,Petrol,Manual,1,2017.0,1591.0,5.0
5120,Maruti Ritz LXI,1.79,74727.0,Petrol,Manual,1,2009.0,1498.0,5.0
5121,Tata Punch Creative DT,7.87,19959.0,Petrol,Manual,1,2021.0,1794.0,5.0
5122,Hyundai i10 Sportz,2.44,50596.0,Petrol,Manual,1,2011.0,2179.0,5.0
5123,Maruti Baleno 1.2 Zeta,5.12,56982.0,Petrol,Manual,1,2016.0,1248.0,5.0
5124,Maruti Ertiga LXI,5.92,52932.0,Petrol,Manual,1,2019.0,998.0,5.0
5125,Mahindra XUV700 AX3 AT,14.76,8655.0,Petrol,Automatic,1,2021.0,1896.0,5.0
5126,Maruti Ritz VDi,2.04,127763.0,Diesel,Manual,1,2011.0,1461.0,5.0
5127,Hyundai Verna VTVT 1.6 SX,8.58,20033.0,Petrol,Manual,2,2019.0,1598.0,5.0
5128,Volkswagen Polo 1.5 TDI Highline,4.46,124908.0,Diesel,Manual,1,2016.0,1248.0,5.0
5129,Toyota Corolla H2,2.15,60000.0,Petrol,Manual,2,2005.0,1298.0,5.0
5130,Mahindra XUV500 W10 2WD,9.17,140556.0,Diesel,Manual,1,2017.0,1497.0,5.0
5131,Tata Bolt Quadrajet XE,2.74,184618.0,Diesel,Manual,2,2016.0,998.0,5.0
5132,Maruti Alto K10 VXI,2.42,73600.0,Petrol,Manual,1,2014.0,1956.0,5.0
5133,Volkswagen Jetta 1.9 Highline TDI,3.25,89000.0,Diesel,Automatic,2,2009.0,1248.0,5.0
5134,Renault Duster 85PS Diesel RxL,4.0,57000.0,Diesel,Manual,4,2012.0,796.0,5.0
5135,Skoda Rapid 1.6 TDI Elegance,4.11,65000.0,Diesel,Manual,2,2011.0,1462.0,5.0
5136,Maruti Swift LDI,3.9,67000.0,Diesel,Manual,1,2012.0,999.0,5.0
5137,Maruti Swift 1.3 VXi,1.52,59458.0,Petrol,Manual,3,2009.0,1197.0,5.0
5138,Mahindra XUV300 W8 Option Diesel,9.68,67534.0,Diesel,Manual,1,2021.0,1197.0,5.0
5139,Maruti Wagon R VXI BS IV,1.93,37204.0,Petrol,Manual,1,2011.0,1197.0,5.0
5140,Jeep Compass 2.0 Longitude Option BSIV,9.27,119444.0,Diesel,Manual,1,2017.0,1197.0,6.0
5141,Maruti Ciaz 1.3 Delta,6.72,25541.0,Diesel,Manual,1,2017.0,995.0,5.0
5142,Maruti Alto 800 LXI,2.75,22999.0,Petrol,Manual,1,2017.0,1199.0,5.0
5143,Maruti Ciaz Alpha BSIV,8.34,57270.0,Petrol,Manual,1,2019.0,1199.0,7.0
5144,Volkswagen Polo 1.0 MPI Trendline,5.59,29797.0,Petrol,Manual,1,2020.0,1198.0,5.0
5145,Volkswagen Vento 1.2 TSI Highline AT,4.57,92028.0,Petrol,Automatic,2,2015.0,1198.0,5.0
5146,Hyundai i20 1.2 Sportz,3.08,36550.0,Petrol,Manual,1,2012.0,1086.0,5.0
5147,Hyundai Grand i10 Sportz Celebration Edition,4.25,46407.0,Petrol,Manual,1,2016.0,1248.0,5.0
5148,Maruti Baleno Zeta CVT,8.32,9598.0,Petrol,Automatic,1,2021.0,1198.0,5.0
5149,Chevrolet Spark 1.0 LT,1.16,48616.0,Petrol,Manual,1,2010.0,1373.0,5.0
5150,Honda Amaze VX Petrol BSIV,4.65,116560.0,Petrol,Manual,1,2019.0,1198.0,5.0
5151,Honda Jazz 1.2 V i VTEC,5.14,49625.0,Petrol,Manual,1,2016.0,995.0,5.0
5152,Nissan Micra XV CVT,3.38,56409.0,Petrol,Automatic,1,2014.0,1199.0,5.0
5153,Mahindra KUV 100 mFALCON D75 K4,2.6,128847.0,Diesel,Manual,1,2016.0,1198.0,7.0
5154,Hyundai i10 Era,1.39,212598.0,Petrol,Manual,4,2010.0,1462.0,5.0
5155,Maruti Ciaz ZDi Plus,5.14,80444.0,Diesel,Manual,2,2015.0,1497.0,5.0
5156,Datsun GO Plus T BSIV,3.21,30848.0,Petrol,Manual,1,2017.0,814.0,5.0
5157,Maruti Ciaz 1.4 Delta,5.69,154027.0,Petrol,Manual,2,2017.0,995.0,5.0
5158,Honda Amaze S i-VTEC,3.58,71834.0,Petrol,Manual,1,2016.0,1373.0,5.0
5159,Chevrolet Spark 1.0 LS,1.1,74829.0,Petrol,Manual,1,2011.0,1197.0,5.0
5160,Volkswagen Polo 1.2 MPI Comfortline,3.67,175705.0,Petrol,Manual,1,2017.0,799.0,5.0
5161,Honda Brio S MT,2.55,38219.0,Petrol,Manual,1,2012.0,1497.0,6.0
5162,Maruti Ciaz Sigma BSIV,6.52,49391.0,Petrol,Manual,1,2018.0,1197.0,5.0
5163,Honda City 1.5 V MT,3.05,167457.0,Petrol,Manual,2,2010.0,1248.0,5.0
5164,Hyundai EON D Lite Plus,1.85,50915.0,Petrol,Manual,1,2012.0,1198.0,5.0
5165,Chevrolet Spark 1.0 LS LPG,1.0,192340.0,Lpg,Manual,2,2010.0,1390.0,5.0
5166,Maruti Ertiga VXI CNG,7.05,77778.0,Cng,Manual,1,2018.0,1462.0,5.0
5167,Maruti Baleno 1.2 Delta,5.08,30435.0,Petrol,Manual,1,2017.0,1248.0,5.0
5168,Renault KWID RXT,2.76,80478.0,Petrol,Manual,1,2018.0,814.0,5.0
5169,Mahindra XUV300 W6 AMT Diesel BSIV,7.91,62805.0,Diesel,Automatic,1,2020.0,1197.0,5.0
5170,Hyundai Grand i10 Nios Sportz,6.51,8683.0,Petrol,Manual,1,2021.0,1196.0,5.0
5171,Maruti Ciaz Delta Diesel,6.96,50251.0,Diesel,Manual,1,2019.0,1956.0,5.0
5172,Datsun GO T BSIV,2.37,32635.0,Petrol,Manual,1,2015.0,1086.0,5.0
5173,Volkswagen Jetta 1.4 TSI Comfortline,4.97,53003.0,Petrol,Manual,1,2012.0,796.0,5.0
5174,Maruti XL6 Zeta,7.44,113006.0,Petrol,Manual,1,2019.0,1461.0,5.0
5175,Maruti Swift Dzire Tour 1.3 S Diesel,5.43,69036.0,Diesel,Manual,1,2018.0,999.0,5.0
5176,Hyundai EON Era Plus,1.92,61235.0,Petrol,Manual,1,2012.0,998.0,5.0
5177,Hyundai i20 1.2 Spotz,5.47,29946.0,Petrol,Manual,1,2017.0,2609.0,7.0
5178,Maruti Eeco 5 Seater AC 2020-2022,4.78,21330.0,Petrol,Manual,1,2021.0,1197.0,5.0
5179,Tata Harrier XZA Plus Dark Edition AT 2020-2022,18.14,42418.0,Diesel,Automatic,1,2020.0,1198.0,5.0
5180,Hyundai i10 Era,2.3,90605.0,Petrol,Manual,1,2013.0,1586.0,5.0
5181,Maruti Alto Green LXi (CNG),1.34,127866.0,Cng,Manual,1,2010.0,1498.0,5.0
5182,Renault Duster 110PS Diesel RxZ,2.68,177697.0,Diesel,Manual,2,2012.0,1198.0,5.0
5183,Volkswagen Ameo 1.0 MPI Highline Plus,5.68,13278.0,Petrol,Manual,1,2018.0,2179.0,5.0
5184,Maruti S-Presso VXI Plus AT 2019-2022,4.94,4343.0,Petrol,Automatic,1,2021.0,1497.0,5.0
5185,Mahindra Scorpio LX 2.6 Turbo 9 Str,2.23,123804.0,Diesel,Manual,3,2009.0,1405.0,7.0
5186,Hyundai Xcent 1.2 VTVT S,5.15,22939.0,Petrol,Manual,1,2018.0,998.0,5.0
5187,Honda Amaze S i-Vtech,4.54,22055.0,Petrol,Manual,1,2016.0,799.0,5.0
5188,Maruti SX4 Vxi BSIV,1.98,62843.0,Petrol,Manual,1,2010.0,1197.0,7.0
5189,MG Astor Style,9.77,4783.0,Petrol,Manual,1,2022.0,1995.0,7.0
5190,Tata Nexon 1.2 Revotron XZA Plus,7.94,54441.0,Petrol,Automatic,2,2019.0,1364.0,5.0
5191,Tata Hexa XTA,10.08,122735.0,Diesel,Automatic,1,2017.0,2179.0,5.0
5192,Honda City Corporate Edition,4.07,48096.0,Petrol,Manual,2,2012.0,1599.0,5.0
5193,Tata Indica TDI LS,1.0,130265.0,Diesel,Manual,2,2013.0,1197.0,5.0
5194,Maruti Celerio ZXI AT,3.86,46005.0,Petrol,Automatic,1,2016.0,2179.0,5.0
5195,Datsun RediGO T Option,2.19,62876.0,Petrol,Manual,1,2017.0,1248.0,5.0
5196,Hyundai Xcent 1.2 Kappa SX Option,4.33,21712.0,Petrol,Manual,1,2014.0,998.0,5.0
5197,BMW 5 Series 520d Luxury Line,19.71,55525.0,Diesel,Automatic,1,2014.0,1086.0,5.0
5198,Toyota Etios Liva GD,2.92,154913.0,Diesel,Manual,1,2013.0,998.0,5.0
5199,Mahindra XUV500 W6 2WD,6.22,75269.0,Diesel,Manual,1,2014.0,998.0,5.0
5200,Hyundai Verna XXi (Petrol),1.12,158267.0,Petrol,Manual,2,2008.0,1197.0,5.0
5201,Hyundai i20 Magna Plus,6.09,12355.0,Petrol,Manual,1,2020.0,998.0,5.0
5202,Mahindra XUV500 W8 2WD,4.47,81631.0,Diesel,Manual,3,2012.0,1298.0,5.0
5203,Maruti Ertiga SHVS VDI,6.91,88972.0,Diesel,Manual,2,2017.0,1591.0,5.0
5204,Maruti Wagon R LXI BS IV,1.89,90509.0,Petrol,Manual,1,2011.0,998.0,5.0
5205,Hyundai Santro Xing GLS LPG,1.32,76154.0,Lpg,Manual,2,2008.0,1197.0,5.0
5206,Maruti Alto K10 VXI,3.09,34851.0,Petrol,Manual,2,2017.0,998.0,5.0
5207,Maruti A-Star Vxi,1.8,35354.0,Petrol,Manual,1,2010.0,1086.0,5.0
5208,Hyundai i10 Magna,2.14,55226.0,Petrol,Manual,2,2011.0,1353.0,5.0
5209,Maruti Wagon R LXI BS IV,2.11,83436.0,Petrol,Manual,2,2012.0,1582.0,5.0
5210,Maruti Swift 1.3 VXi,1.42,193593.0,Petrol,Manual,1,2009.0,1896.0,5.0
5211,Hyundai Creta 1.6 VTVT SX Plus,7.99,128782.0,Petrol,Manual,1,2017.0,1461.0,5.0
5212,Maruti Celerio VXI Optional,3.33,63636.0,Petrol,Manual,2,2017.0,1396.0,5.0
5213,Maruti Swift Dzire ZXI,3.69,79052.0,Petrol,Manual,3,2014.0,1498.0,5.0
5214,Maruti Zen Estilo LXI BSIII,3.0,76800.0,Petrol,Manual,1,2011.0,1591.0,5.0
5215,Hyundai i10 Era,5.0,58478.0,Petrol,Manual,1,2013.0,1591.0,5.0
5216,Kia Seltos GTX Plus DCT,14.98,19667.0,Petrol,Automatic,1,2019.0,799.0,5.0
5217,Hyundai Verna 1.6 SX CRDI (O) AT,4.69,75386.0,Diesel,Automatic,3,2014.0,1199.0,5.0
5218,Volkswagen Jetta 1.9 Highline TDI,5.51,85000.0,Diesel,Automatic,2,2010.0,814.0,5.0
5219,Renault Duster 85PS Diesel RxZ,8.52,28137.0,Diesel,Manual,1,2018.0,1248.0,5.0
5220,Tata Indigo LS BSIV,1.36,355444.0,Diesel,Manual,2,2011.0,998.0,5.0
5221,Ford Ecosport 1.5 DV5 MT Titanium,4.45,82347.0,Diesel,Manual,2,2014.0,1197.0,5.0
5222,Hyundai Verna 1.6 SX VTVT,3.34,130625.0,Petrol,Manual,2,2011.0,998.0,5.0
5223,Hyundai Creta 1.6 VTVT E Plus,7.9,44401.0,Petrol,Manual,3,2017.0,1248.0,5.0
5224,Renault KWID RXT,2.72,11592.0,Petrol,Manual,1,2016.0,1248.0,5.0
5225,Tata Tiago 1.2 Revotron XT,4.23,34121.0,Petrol,Manual,2,2018.0,1199.0,5.0
5226,Hyundai EON Magna Optional,1.77,33611.0,Petrol,Manual,1,2011.0,1197.0,5.0
5227,Maruti Vitara Brezza VDi Option,7.85,53000.0,Diesel,Manual,1,2017.0,1498.0,5.0
5228,Hyundai Venue SX Dual Tone Turbo BSIV,9.5,55000.0,Petrol,Manual,2,2019.0,1956.0,5.0
5229,Hyundai i10 Magna,5.0,58000.0,Petrol,Manual,1,2011.0,1497.0,5.0
5230,Maruti Wagon R LXI,5.0,68000.0,Petrol,Manual,1,2011.0,998.0,5.0
5231,Chevrolet Sail LS ABS,7.5,76800.0,Diesel,Manual,1,2013.0,999.0,5.0
5232,Maruti Swift Dzire AMT ZDI Plus,7.57,68477.0,Diesel,Automatic,2,2019.0,1451.0,5.0
5233,Honda Amaze VX CVT Petrol BSIV,6.67,24370.0,Petrol,Automatic,1,2019.0,1956.0,5.0
5234,Maruti Swift Dzire VXi AT,5.98,64071.0,Petrol,Automatic,1,2017.0,1199.0,5.0
5235,Honda Amaze S Diesel,6.0,94403.0,Diesel,Manual,1,2015.0,1497.0,5.0
5236,Tata Harrier XZ Plus Dual Tone,22.06,14519.0,Diesel,Manual,1,2022.0,1197.0,5.0
5237,Honda City i VTEC CVT VX,5.55,31938.0,Petrol,Automatic,1,2014.0,998.0,5.0
5238,Maruti Alto K10 LXI,2.82,39873.0,Petrol,Manual,2,2017.0,1950.0,5.0
5239,Volkswagen Vento 1.0 TSI Comfortline,8.64,22649.0,Petrol,Manual,1,2021.0,1950.0,5.0
5240,MG Hector Sharp DCT Dualtone,15.76,27710.0,Petrol,Automatic,1,2020.0,2987.0,5.0
5241,Tata Harrier XZA Plus Dual Tone AT,20.14,35575.0,Diesel,Automatic,1,2020.0,2143.0,5.0
5242,Honda WR-V i-VTEC S,6.96,65062.0,Petrol,Manual,1,2019.0,1968.0,5.0
5243,Honda City i VTEC CVT VX,5.4,87144.0,Petrol,Automatic,2,2014.0,1995.0,5.0
5244,Hyundai i20 Asta IVT,9.29,24561.0,Petrol,Automatic,1,2021.0,1405.0,5.0
5245,Maruti Alto K10 LXI,3.25,40000.0,Petrol,Manual,1,2016.0,1995.0,5.0
5246,Mercedes-Benz GLC 220d 4MATIC,56.5,24000.0,Diesel,Automatic,1,2020.0,2143.0,5.0
5247,Mercedes-Benz GLE 300d,89.0,13000.0,Diesel,Automatic,1,2021.0,2993.0,4.0
5248,Mercedes-Benz S-Class S 350 CDI,71.5,18000.0,Diesel,Automatic,1,2017.0,1968.0,4.0
5249,Mercedes-Benz C-Class 220 CDI AT,13.75,40000.0,Diesel,Automatic,1,2013.0,2143.0,5.0
5250,Audi A6 35 TDI,24.5,68000.0,Diesel,Automatic,1,2016.0,2993.0,5.0
5251,BMW 5 Series 520d Sport Line,40.5,55000.0,Diesel,Automatic,2,2018.0,1498.0,5.0
5252,Tata Indigo LX,1.5,80000.0,Diesel,Manual,3,2012.0,1595.0,5.0
5253,BMW 3 Series 320d GT Luxury Line,18.5,64593.0,Diesel,Automatic,3,2014.0,2967.0,5.0
